customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6029-CSMJE,,0.0,,No,17.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,,,25.65,440.2,No
7993-NQLJE,Male,,Yes,Yes,,Yes,No,Fiber optic,,No,,No,,No,Month-to-month,No,Mailed check,,1151.55,
9909-DFRJA,Female,0.0,No,No,26.0,,No,Fiber optic,,No,,Yes,No,Yes,,Yes,Bank transfer (automatic),95.85,2475.35,No
9099-FTUHS,Female,0.0,No,No,23.0,Yes,Yes,DSL,Yes,No,No,No,,No,Month-to-month,No,,54.4,,No
0581-BXBUB,Female,1.0,No,No,4.0,Yes,No,Fiber optic,No,,No,No,No,,Month-to-month,No,Electronic check,72.75,,
4962-CHQPW,,0.0,No,Yes,29.0,Yes,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,19.85,535.05,No
9467-ROOLM,Female,0.0,,,25.0,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,,19.05,461.3,No
3030-YZADT,Male,0.0,No,No,,Yes,No,DSL,,No,,,No,No,Month-to-month,,Mailed check,44.95,431,Yes
7410-KTVFV,Male,0.0,,No,18.0,,,DSL,,No,,No,No,No,Month-to-month,Yes,,49.55,,Yes
,,,No,No,3.0,Yes,Yes,Fiber optic,,No,No,No,Yes,Yes,Month-to-month,,Electronic check,94.85,335.75,No
2253-KPMNB,Female,,Yes,Yes,69.0,,No phone service,DSL,Yes,,Yes,Yes,,No,,,Bank transfer (automatic),46.25,3121.4,No
1345-ZUKID,Male,0.0,No,No,14.0,Yes,,,No internet service,No internet service,,No internet service,No internet service,No internet service,,No,,,324.8,No
6429-SHBCB,Male,0.0,,,19.0,,Yes,DSL,No,No,No,No,,Yes,Month-to-month,No,,69.6,1394.55,No
9281-OFDMF,Male,1.0,No,No,39.0,Yes,Yes,Fiber optic,,Yes,No,No,,Yes,Month-to-month,No,Electronic check,90.7,3413.25,No
2603-HVKCG,,,No,No,31.0,,,,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,No
1834-WULEG,Male,0.0,Yes,Yes,24.0,Yes,No,No,No internet service,No internet service,No internet service,,,No internet service,One year,No,Mailed check,20.25,,No
9097-ZUBYC,Male,,Yes,No,14.0,Yes,No,DSL,No,No,No,Yes,No,No,,,Bank transfer (automatic),48.8,664.4,No
5148-ORICT,Female,0.0,Yes,No,64.0,,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,
4893-GYUJU,Female,0.0,No,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,,,
4578-PHJYZ,,0.0,Yes,,52.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,,Electronic check,68.75,,
,Male,0.0,No,No,28.0,Yes,Yes,Fiber optic,,Yes,No,No,Yes,Yes,,,Electronic check,,2688.45,No
,,,,No,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,No
,Male,0.0,,Yes,,Yes,No,Fiber optic,,Yes,No,No,Yes,Yes,Month-to-month,Yes,,95.9,2448.75,Yes
9766-HGEDE,Female,0.0,Yes,No,,Yes,,,,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,,19.35,307,
6968-MHOMU,,0.0,Yes,No,,No,No phone service,DSL,No,,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,No
7395-IGJOS,,,Yes,No,17.0,Yes,No,Fiber optic,No,,No,No,No,Yes,Month-to-month,No,,81.5,1329.2,
5044-XDPYX,Female,0.0,Yes,No,51.0,Yes,Yes,No,No internet service,,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,25.5,,No
,,,,,,No,No phone service,DSL,,No,Yes,Yes,Yes,No,Two year,No,Mailed check,,3527,No
2834-SPCJV,Male,,Yes,No,52.0,Yes,No,Fiber optic,,,No,No,Yes,No,Month-to-month,No,Electronic check,84.1,4348.65,Yes
,Female,,No,No,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,561.15,
6734-CKRSM,Female,0.0,No,,3.0,Yes,,,,,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,
1265-ZFOSD,Female,0.0,Yes,No,,Yes,Yes,DSL,Yes,Yes,Yes,,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,No
6568-POCUI,Female,0.0,Yes,No,45.0,,No,Fiber optic,No,No,No,Yes,,,Two year,Yes,Credit card (automatic),95.2,4285.8,No
7890-VYYWG,Male,1.0,Yes,No,,No,No phone service,,No,No,No,,,No,Month-to-month,Yes,Mailed check,36.45,93.7,
5197-LQXXH,Female,0.0,Yes,,71.0,,Yes,,No,Yes,Yes,Yes,Yes,,Two year,Yes,,83.3,5894.5,No
9907-SWKKF,Female,,,No,,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,Yes
,Female,,,Yes,58.0,,No,,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Credit card (automatic),,1160.75,No
7682-AZNDK,,0.0,Yes,Yes,34.0,,No,Fiber optic,,Yes,Yes,,Yes,No,Month-to-month,Yes,Electronic check,89.85,,No
,Female,0.0,No,No,8.0,Yes,No,DSL,,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,Yes
5384-ZTTWP,Female,,Yes,,15.0,Yes,No,,,No internet service,No internet service,No internet service,No internet service,No internet service,,No,,19.8,272.95,No
3745-HRPHI,Male,0.0,Yes,Yes,66.0,No,No phone service,,,No,Yes,Yes,,Yes,Two year,No,Bank transfer (automatic),54.65,,No
7636-OWBPG,Male,,No,No,,,No phone service,,No,,No,,No,,Month-to-month,Yes,Credit card (automatic),29.35,381.2,No
1231-YNDEK,Male,,No,No,58.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,,Two year,Yes,Bank transfer (automatic),19.15,1035.5,No
,Female,,Yes,Yes,3.0,,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,No,,19.1,52,No
6397-JNZZG,Female,,Yes,No,43.0,No,,,No,Yes,Yes,No,Yes,,Month-to-month,No,Credit card (automatic),,2342.2,Yes
0570-BFQHT,Female,0.0,No,No,9.0,,,,No,Yes,Yes,No,No,,Month-to-month,No,Electronic check,80.55,653.9,No
4393-OBCRR,Female,0.0,,No,3.0,Yes,,No,,No internet service,,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,71.2,No
,,0.0,Yes,Yes,22.0,Yes,,DSL,No,Yes,,,Yes,Yes,One year,Yes,Bank transfer (automatic),,1498.2,Yes
8564-LDKFL,Male,0.0,Yes,No,40.0,Yes,Yes,Fiber optic,No,,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),,,No
3696-DFHHB,Female,0.0,No,No,,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,,Two year,No,Bank transfer (automatic),25.5,1821.8,No
0895-DQHEW,Male,0.0,Yes,No,54.0,Yes,Yes,Fiber optic,No,,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check,104.3,5278.15,Yes
4717-GHADL,Female,0.0,No,No,50.0,Yes,Yes,,No,,No,,Yes,Yes,Two year,Yes,,79.6,4024.2,No
5501-TVMGM,Male,0.0,,No,1.0,Yes,No,DSL,No,No,No,,No,Yes,Month-to-month,,,55.25,55.25,No
5879-HMFFH,Female,0.0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,,Yes,Yes,,,Bank transfer (automatic),88.05,6520.8,
,,0.0,,Yes,40.0,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,,Bank transfer (automatic),20.4,854.9,No
,Female,0.0,Yes,Yes,72.0,,Yes,Fiber optic,Yes,Yes,,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),117.6,8308.9,
6972-SNKKW,Female,0.0,No,,6.0,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,109.2,No
3694-GLTJM,,0.0,No,No,5.0,,No,No,No internet service,No internet service,,No internet service,No internet service,,Month-to-month,Yes,Credit card (automatic),,,No
,,0.0,Yes,,48.0,Yes,Yes,DSL,,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),70.55,3420.5,
8149-RSOUN,Female,0.0,No,,1.0,,Yes,Fiber optic,No,,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes
9055-MOJJJ,Female,0.0,Yes,Yes,64.0,Yes,No,DSL,Yes,No,No,Yes,,No,One year,No,Mailed check,65.8,4068,No
4359-INNWN,Female,0.0,,,17.0,Yes,No,No,No internet service,No internet service,,No internet service,No internet service,No internet service,One year,No,,,337.9,No
0585-EGDDA,Male,0.0,,No,40.0,,,Fiber optic,No,,Yes,No,No,,Month-to-month,Yes,Electronic check,80.0,3168.75,No
4032-RMHCI,Female,0.0,Yes,,,No,No phone service,,Yes,No,Yes,No,No,,One year,No,Credit card (automatic),35.4,1412.4,
0549-CYCQN,Male,,,,,Yes,Yes,,No,Yes,No,,No,No,One year,,,79.6,3974.7,No
3481-JHUZH,Male,0.0,Yes,No,41.0,,Yes,Fiber optic,No,Yes,No,,No,No,Month-to-month,Yes,Electronic check,80.25,3439,No
7250-EQKIY,Female,0.0,,Yes,1.0,,No,DSL,,No,Yes,,No,,Month-to-month,,,,50.45,Yes
3594-IVHJZ,Female,0.0,,,2.0,Yes,No,,No internet service,No internet service,No internet service,,No internet service,No internet service,,Yes,Mailed check,20.45,42.45,No
6869-FGJJC,Male,0.0,No,No,68.0,Yes,,Fiber optic,,Yes,Yes,,No,No,One year,No,Credit card (automatic),79.6,5461.45,No
3896-ZVNET,Female,0.0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.7,571.75,
8205-VSLRB,Male,0.0,Yes,No,70.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),,5498.2,
5960-MVTUK,Male,0.0,No,No,,No,No phone service,DSL,No,No,No,,No,No,,Yes,Electronic check,29.75,96.85,No
6817-WTYHE,Male,0.0,,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),,,No
3082-VQXNH,Male,,Yes,,3.0,No,No phone service,DSL,No,Yes,,No,No,No,Month-to-month,No,,,94.4,No
4013-UBXWQ,,0.0,No,No,7.0,,Yes,DSL,No,,No,Yes,Yes,Yes,,Yes,Electronic check,74.65,521.1,Yes
4931-TRZWN,Female,0.0,No,,,Yes,,DSL,,No,No,No,Yes,,Month-to-month,,Electronic check,,923.85,
0750-EKNGL,Male,0.0,No,No,7.0,Yes,,No,,,No internet service,No internet service,,No internet service,Month-to-month,No,,20.75,141.1,No
7669-LCRSD,Male,0.0,Yes,Yes,12.0,Yes,,DSL,No,No,,No,Yes,,Month-to-month,,Mailed check,56.3,628.65,No
3567-PQTSO,,,,Yes,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,,105.25,5576.3,No
5519-NPHVG,,0.0,No,No,12.0,Yes,Yes,,No,No,,No,Yes,Yes,Month-to-month,,Electronic check,94.2,,Yes
8043-PNYSD,Male,,Yes,Yes,63.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,,Mailed check,19.55,1245.6,No
9938-EKRGF,Female,0.0,,No,15.0,Yes,No,,Yes,Yes,,,Yes,,Month-to-month,No,,,1287.85,No
2703-AMTUL,Male,0.0,Yes,,36.0,,No,,Yes,Yes,No,No,No,No,,No,Mailed check,53.65,,
,Male,1.0,Yes,,4.0,No,,,,No,Yes,No,,,,Yes,,29.9,118.25,
8173-RXAYP,,0.0,,Yes,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,No,Mailed check,19.7,,No
4825-XJGDM,Female,0.0,No,,61.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,,,43.7,,
5402-HTOTQ,Male,0.0,No,No,16.0,,Yes,DSL,No,Yes,No,No,No,No,,No,,55.3,875.35,No
6734-JDTTV,Male,0.0,Yes,,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,Two year,,,,1267.05,No
7850-THJMU,Female,0.0,Yes,Yes,,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,,,No,Credit card (automatic),19.65,494.9,No
3890-RTCMS,,0.0,No,No,16.0,Yes,No,DSL,No,,No,,No,No,,Yes,Mailed check,49.45,799,No
8849-GYOKR,Female,0.0,Yes,,,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,,,No,Bank transfer (automatic),106.55,5763.3,
3148-BLQJT,Male,0.0,No,No,1.0,,No,,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,20.1,Yes
3717-FDJFU,Male,,No,Yes,,Yes,No,,,,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,106.9,No
,,,No,,19.0,,No phone service,DSL,No,Yes,No,No,,Yes,Month-to-month,Yes,Electronic check,39.7,,No
7966-YOTQW,Male,0.0,No,No,10.0,,,DSL,,,No,No,,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,No
0461-CVKMU,Female,0.0,Yes,,23.0,Yes,No,Fiber optic,,Yes,Yes,Yes,No,No,,No,Electronic check,83.8,1900.25,Yes
8806-EAGWC,Male,0.0,No,No,3.0,,No,DSL,,No,No,No,Yes,No,Month-to-month,,Mailed check,55.15,159.15,Yes
,,0.0,,No,,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,,Two year,Yes,Bank transfer (automatic),111.6,,No
,Male,,Yes,,10.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,856.65,
4324-BZCKL,,0.0,Yes,,10.0,,No,,No,Yes,,No,No,No,Month-to-month,,Mailed check,55.55,551.3,No
6924-TDGMT,Male,0.0,Yes,No,11.0,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,Yes,Mailed check,20.55,,No
9710-ZUSHQ,Female,1.0,,No,37.0,Yes,Yes,Fiber optic,,Yes,No,No,Yes,,,Yes,Bank transfer (automatic),,4056.75,
,Male,0.0,Yes,Yes,17.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,62.1,1096.65,
8123-QBNAZ,Female,0.0,Yes,Yes,36.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,,,Credit card (automatic),104.5,3684.95,No
,Male,,No,No,17.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.8,,
4827-LTQRJ,,,Yes,Yes,,Yes,,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.6,7210.85,No
7711-YIJWC,Male,0.0,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,,,Yes,,No,Bank transfer (automatic),84.9,5264.5,
5482-VXSXJ,Male,0.0,No,No,22.0,Yes,No,Fiber optic,No,Yes,,No,Yes,Yes,,Yes,Mailed check,93.2,2157.3,No
7365-BVCJH,Male,0.0,No,No,1.0,,No phone service,,No,No,No,No,No,No,,Yes,Electronic check,,24.4,No
9620-ENEJV,,0.0,,No,6.0,Yes,No,Fiber optic,No,No,No,No,,No,Month-to-month,No,Credit card (automatic),70.55,,
4183-WCSEP,Male,0.0,No,No,31.0,Yes,No,,No,Yes,,Yes,No,No,,Yes,,78.45,,Yes
,Female,,Yes,Yes,,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,,,5607.75,No
,Female,0.0,Yes,Yes,,,Yes,Fiber optic,No,No,Yes,,,No,Month-to-month,No,Electronic check,87.45,,Yes
0689-DSXGL,Female,0.0,Yes,Yes,,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,,85.8,4433.3,No
6818-DJXAA,Female,0.0,No,Yes,,Yes,No,,No,No,Yes,Yes,Yes,No,Month-to-month,,Electronic check,,964.35,No
9722-UJOJR,Male,0.0,Yes,,29.0,Yes,No,,No,No,No,,,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes
0464-WJTKO,Female,,Yes,Yes,72.0,Yes,No,,No internet service,No internet service,,No internet service,No internet service,No internet service,Two year,,Bank transfer (automatic),20.1,1460.85,
8902-ZEOVF,Male,0.0,Yes,Yes,,Yes,No,,No internet service,No internet service,,No internet service,No internet service,No internet service,,,Mailed check,20.05,,No
,Male,,Yes,Yes,24.0,Yes,,,Yes,No,No,,Yes,Yes,One year,No,,74.8,1821.2,No
,Male,0.0,,No,65.0,,Yes,No,,No internet service,No internet service,No internet service,,No internet service,One year,No,Credit card (automatic),,1600.95,No
,Female,0.0,No,No,,Yes,Yes,Fiber optic,,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,,399.25,No
3902-FOIGH,Male,1.0,Yes,No,12.0,Yes,Yes,,No,Yes,No,No,Yes,,Month-to-month,Yes,Electronic check,,,Yes
6772-KSATR,Male,0.0,No,No,1.0,,Yes,,,No,No,No,No,No,Month-to-month,Yes,Electronic check,,81.7,Yes
7112-OPOTK,Male,0.0,,No,33.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,,2171.15,Yes
2874-YXVVA,Female,0.0,No,No,34.0,Yes,No,,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,,Electronic check,105.1,3634.8,No
1245-HARPS,Female,0.0,Yes,,14.0,Yes,No,No,,No internet service,,No internet service,No internet service,,Two year,No,Mailed check,20.4,,No
4210-QFJMF,Female,0.0,No,No,4.0,,No,Fiber optic,No,No,,No,,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes
,Male,0.0,Yes,,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.0,218.55,
4293-ETKAP,Female,0.0,Yes,Yes,65.0,Yes,Yes,,,Yes,,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No
6064-PUPMC,Male,,Yes,Yes,,Yes,No,DSL,Yes,No,No,Yes,,No,One year,No,Credit card (automatic),57.2,1423.35,
,Male,,Yes,No,55.0,Yes,No,,Yes,Yes,,No,,No,,,,58.6,,No
6322-PJJDJ,Male,0.0,,No,49.0,Yes,No,Fiber optic,,,No,No,,Yes,Two year,Yes,Electronic check,94.8,4690.65,No
0330-BGYZE,Male,0.0,Yes,,,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No
,Female,,Yes,,69.0,Yes,No,No,No internet service,,No internet service,,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,No
7586-ZATGZ,Male,0.0,No,,40.0,Yes,,,No,No,No,No,Yes,No,,Yes,Electronic check,84.9,3369.05,No
7197-VOJMM,Male,,Yes,No,,,No,DSL,Yes,Yes,No,,,Yes,,Yes,,69.2,4671.65,No
3318-OSATS,,1.0,No,,,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,,Electronic check,95.45,3474.05,Yes
,Male,0.0,Yes,Yes,,Yes,,Fiber optic,No,,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes
,Female,,Yes,,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,,No internet service,,,Mailed check,20.85,272.35,No
9626-VFRGG,Female,,No,,41.0,,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No
,Female,0.0,No,No,4.0,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,,135.75,No
,Female,0.0,Yes,Yes,24.0,Yes,No,DSL,Yes,No,No,Yes,,No,,No,Electronic check,,1319.85,No
7284-BUYEC,Female,0.0,,No,,,No phone service,DSL,,Yes,No,,Yes,Yes,Month-to-month,,Credit card (automatic),,229.4,No
,Female,0.0,No,No,5.0,,Yes,,No,Yes,,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No
1086-LXKFY,Female,0.0,Yes,Yes,1.0,,No,Fiber optic,,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes
4900-MSOMT,Female,0.0,,Yes,72.0,Yes,Yes,,Yes,Yes,,,Yes,No,Two year,No,Bank transfer (automatic),,5714.2,No
2229-VWQJH,Female,0.0,,No,24.0,Yes,No,DSL,No,,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No
9194-GFVOI,Female,0.0,Yes,No,42.0,Yes,Yes,,Yes,No,Yes,Yes,,Yes,Two year,No,Credit card (automatic),84.35,3571.6,
1336-EZFZY,Female,,No,,4.0,Yes,No,,No internet service,No internet service,,No internet service,,,,,Mailed check,20.05,83.3,No
4282-MSACW,Male,0.0,No,,68.0,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,One year,,Credit card (automatic),117.2,8035.95,
,Female,,,Yes,33.0,Yes,No,,No internet service,,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,20.1,,No
2636-ALXXZ,,1.0,No,No,1.0,Yes,No,,,No,No,No,,,,Yes,Electronic check,69.6,69.6,Yes
7774-OJSXI,,0.0,No,No,31.0,Yes,Yes,,No,Yes,Yes,No,Yes,Yes,,Yes,Electronic check,103.45,,Yes
7786-WBJYI,,,,,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,,,305.55,Yes
0136-IFMYD,,1.0,Yes,No,69.0,Yes,,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,,Electronic check,109.95,,No
5144-TVGLP,Male,,No,No,38.0,Yes,Yes,,No,No,No,No,Yes,Yes,Month-to-month,,Electronic check,94.75,3653,No
9643-AVVWI,Female,0.0,Yes,Yes,,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,,241.3,No
0253-ZTEOB,Female,,Yes,Yes,48.0,,,,No,Yes,No,Yes,Yes,Yes,,,Electronic check,79.65,3870.3,No
2706-QZIHY,Female,0.0,,No,15.0,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,387.9,No
,,0.0,No,No,,Yes,No,No,No internet service,,No internet service,No internet service,No internet service,No internet service,One year,,,,,No
9885-CSMWE,,1.0,,No,1.0,Yes,No,,No,No,,No,Yes,No,Month-to-month,No,,78.45,78.45,Yes
6137-MFAJN,Female,0.0,No,No,48.0,,No phone service,DSL,Yes,,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No
9122-UMROB,Male,0.0,No,No,1.0,Yes,No,,,No internet service,,,,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No
,Male,0.0,No,No,,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.2,19.2,No
2402-TAIRZ,Female,0.0,No,No,37.0,Yes,No,Fiber optic,No,Yes,,No,No,,One year,No,Electronic check,80.05,3019.1,No
9659-ZTWSM,Male,1.0,Yes,,66.0,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No
9139-TWBAS,Female,0.0,Yes,No,,,No phone service,DSL,Yes,Yes,Yes,No,Yes,,One year,,Bank transfer (automatic),47.85,1190.5,No
,Male,0.0,,,63.0,Yes,,DSL,Yes,Yes,,Yes,Yes,No,One year,No,Credit card (automatic),70.8,,No
5016-ETTFF,,0.0,No,No,,No,,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes
3866-MDTUB,Female,0.0,No,No,2.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,,146.9,
2195-VVRJF,,1.0,,No,18.0,Yes,No,,Yes,No,No,No,No,Yes,Month-to-month,,Credit card (automatic),59.1,1011.05,No
3913-RDSJZ,Female,0.0,Yes,No,64.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,25.55,1714.95,
8058-JMEQO,Female,1.0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,,No,Yes,Month-to-month,Yes,,84.45,,Yes
4203-QGNZA,Female,,,Yes,28.0,Yes,No,No,,,No internet service,,,No internet service,,No,Mailed check,20.25,,
5043-TRZWM,Female,0.0,No,No,1.0,,No,,No,No,,,No,No,,No,Electronic check,75.55,75.55,No
0697-ZMSWS,Male,0.0,No,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,,,Yes
7657-DYEPJ,Male,1.0,,No,38.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes
9494-BDNNC,Male,,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,,Yes,,No,Electronic check,95.3,6273.4,No
,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,,,70.25,70.25,No
5366-OBVMR,Female,0.0,,No,,Yes,No,DSL,No,,,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,
8276-MQBYC,,1.0,No,No,51.0,Yes,Yes,Fiber optic,No,No,Yes,No,,,Month-to-month,Yes,Electronic check,,4913.3,Yes
,Male,0.0,Yes,Yes,,Yes,,,No internet service,,No internet service,No internet service,No internet service,No internet service,,No,Mailed check,, ,No
,,0.0,No,No,1.0,,No,DSL,,No,No,No,No,No,,No,,,46.3,
4573-JKNAE,,0.0,No,Yes,,Yes,No,No,,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),,,No
0337-CNPZE,Female,0.0,No,No,41.0,,Yes,,No,Yes,,No,Yes,Yes,,,Electronic check,,,
9817-APLHW,,0.0,No,No,12.0,Yes,Yes,No,,No internet service,No internet service,No internet service,No internet service,No internet service,,No,Electronic check,,316.2,No
,,0.0,,Yes,,Yes,,No,No internet service,No internet service,No internet service,No internet service,,,Two year,No,Mailed check,,1079.05,
0840-DFEZH,Female,0.0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,,,Yes,Electronic check,,564.65,No
1513-XNPPH,,0.0,No,,12.0,Yes,No,,,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes
8690-ZVLCL,Female,,Yes,Yes,68.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No
6015-VVHHE,Female,1.0,No,No,5.0,Yes,Yes,Fiber optic,,No,No,,Yes,No,,,Credit card (automatic),83.15,446.05,Yes
,Female,,No,No,49.0,Yes,,,No,,No,No,No,No,Month-to-month,No,Mailed check,,,No
0384-LPITE,Male,0.0,No,No,,,No phone service,DSL,,Yes,Yes,No,,,One year,No,Credit card (automatic),62.05,2511.55,
4616-EWBNJ,Female,0.0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,,No
6347-DCUIK,Male,,No,No,10.0,Yes,,Fiber optic,No,,No,No,No,No,,Yes,,74.15,811.8,Yes
,Female,0.0,Yes,,72.0,Yes,Yes,Fiber optic,No,Yes,,No,,Yes,One year,Yes,Electronic check,,7323.15,
