customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4654-DLAMQ,Female,10.0,,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),97.0,6430.9,No
0513-RBGPE,Male,0.0,Yes,Yes,37,Yes,,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.8,2278.75,No
5160-UXJED,Male,0.0,,Yes,17,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,44.6,681.4,No
4115-NZRKS,Female,10.0,,No,-70,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,No
,Male,0.0,Yes,Yes,4,Yes,,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes
0623-IIHUG,Female,1.0,,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes
4572-DVCGN,Female,-0.0,No,No,10,Yes,No,Fiber optic,No,No,No,,No,Yes,Month-to-month,Yes,Bank transfer (automatic),-802.5,846,Yes
,Female,1.0,No,No,16,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.1,889,No
8984-EYLLL,Male,0.0,Yes,No,-640,Yes,,Fiber optic,No,Yes,No,,Yes,Yes,Two year,Yes,Electronic check,105.25,6823.4,No
9057-MSWCO,Male,1.0,Yes,No,27,No,No phone service,DSL,Yes,No,No,,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes
9833-TGFHX,Male,0.0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,9710.0,4016.75,No
,Male,0.0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,No
5229-DTFYB,Female,0.0,No,No,41,Yes,,Fiber optic,No,Yes,No,,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,No
0104-PPXDV,Male,,Yes,No,-580,Yes,No,DSL,No,No,Yes,,No,No,One year,No,Credit card (automatic),503.0,2878.55,No
,Female,0.0,No,No,47,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,Yes,Mailed check,20.55,945.7,No
3583-KRKMD,Male,,No,No,18,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),7590.000000000001,1373.05,No
1010-DIAUQ,Male,0.0,No,No,5,Yes,,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes
9069-LGEUL,Male,,Yes,No,23,Yes,,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),5995.0,1406,No
,Female,0.0,No,No,-10,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,No
9571-EDEBV,Male,-0.0,Yes,No,-710,Yes,Yes,Fiber optic,No,No,Yes,,Yes,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,No
3520-FJGCV,Male,0.0,Yes,Yes,7200,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),1126.0,8126.65,No
,Male,0.0,Yes,Yes,33,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Mailed check,20.6,690.25,No
0259-GBZSH,Male,0.0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes
6122-EFVKN,Male,0.0,,Yes,24,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.75,830.8,No
2805-EDJPQ,Female,0.0,,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,No
,Male,0.0,No,No,370,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,No
7156-MXBJE,Female,0.0,,No,43,Yes,Yes,DSL,No,Yes,Yes,,Yes,Yes,One year,No,Credit card (automatic),85.1,3662.25,No
6158-HDPXZ,Male,,No,No,1,No,No phone service,DSL,No,No,No,,No,No,Month-to-month,No,Mailed check,25.35,25.35,No
,Female,0.0,Yes,No,250,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes
2863-IMQDR,Female,0.0,No,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,No
5686-CMAWK,Male,,No,No,1700,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,86.75,1410.25,No
5651-CRHKQ,Female,0.0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),8620.0,3339.05,No
6905-NIQIN,Male,0.0,,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes
8204-YJCLA,Male,1.0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.8,4732.35,No
,Male,0.0,No,No,1,Yes,,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes
6583-SZVGP,Male,0.0,,No,48,Yes,,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),-1081.0,5067.45,No
,Male,1.0,Yes,No,110,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes
0533-BNWKF,Female,,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes
1708-PBBOA,Female,,No,No,42,No,,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,54.75,2348.45,No
8782-LKFPK,Male,,No,No,44,Yes,,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.4,4063,No
5522-JBWMO,Male,0.0,No,Yes,1,Yes,,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44,No
3597-MVHJT,Female,0.0,No,No,27,Yes,,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,No
9774-NRNAU,Male,1.0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,No
0224-RLWWD,Female,1.0,,No,20,Yes,No,DSL,No,No,No,,No,No,Month-to-month,Yes,Electronic check,44.3,89.3,No
,Female,,,No,19,Yes,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,199.0,367.55,No
3951-NJCVI,Female,1.0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,950.5,3944.5,No
,Female,0.0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,No
0177-PXBAT,Male,1.0,Yes,No,33,Yes,,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,No
6599-CEBNN,Female,0.0,No,No,34,Yes,,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes
,Male,,No,No,33,No,No phone service,DSL,No,No,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check,546.0,1803.7,No
5876-QMYLD,Female,0.0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,415.1,No
,Female,0.0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.75,624.15,No
9442-JTWDL,Female,,No,No,-110,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,No,Credit card (automatic),2005.0,237.7,No
0979-PHULV,Male,-0.0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),9945.0,7007.6,Yes
3067-SVMTC,Female,0.0,,No,68,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),55.9,3848.8,No
5495-GPSRW,Male,,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No
7606-BPHHN,Male,0.0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.8,1468.75,No
4742-DRORA,Male,0.0,,Yes,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),954.0,5812,No
0111-KLBQG,Male,1.0,Yes,Yes,3200,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No
4800-VHZKI,Female,,,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes
7989-CHGTL,Male,0.0,,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,-196.0,19.6,Yes
,Male,1.0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,8134.999999999999,233.7,Yes
4163-NCJAK,Female,0.0,,No,46,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.45,1066.15,No
5233-AOZUF,Female,0.0,Yes,No,29,Yes,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,2149.05,No
,Male,0.0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,,No,No,Month-to-month,Yes,Electronic check,-873.5,4473,No
1996-DBMUS,Female,100.0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,No
7916-VCCPB,Female,0.0,Yes,Yes,16,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,No
4686-GEFRM,Male,0.0,Yes,No,70,Yes,,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,No
5249-QYHEX,Female,,,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1024.7,No
0578-SKVMF,Female,0.0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,833.0,1845.9,Yes
5564-NEMQO,Female,1.0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes
2233-FAGXV,Female,,,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.3,132.25,No
5605-IYGFG,Female,-0.0,No,No,7,Yes,No,Fiber optic,No,No,No,,No,No,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,No
7663-ZTEGJ,Male,-0.0,,Yes,29,Yes,,Fiber optic,No,Yes,Yes,,No,Yes,One year,No,Credit card (automatic),100.55,2830.45,No
3935-TBRZZ,Male,0.0,Yes,Yes,440,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.7,1110.5,No
8111-BKVDS,Female,0.0,,No,10,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,No
2055-SIFSS,Female,,Yes,No,55,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,No
,Male,,Yes,No,520,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,No
,Female,0.0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.95,858.6,No
4360-PNRQB,Male,0.0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No
6152-ONASV,Female,,Yes,No,68,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),-582.5,3975.7,No
,Female,0.0,,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1939.9999999999998,1182.55,Yes
7781-HVGMK,Female,,,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.2,4784.45,No
2181-UAESM,Male,0.0,,No,2,Yes,,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.45,119.5,No
2957-LOLHO,Male,0.0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),454.0,518.9,Yes
6048-NJXHX,Male,0.0,,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.75,899.45,No
2320-SLKMB,Female,0.0,No,No,26,No,,DSL,No,No,Yes,,Yes,No,Month-to-month,Yes,Credit card (automatic),-444.5,1183.8,No
4980-URKXC,Male,0.0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,720.05,No
4376-KFVRS,Male,0.0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,No
,Male,0.0,Yes,No,35,Yes,,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,No
3577-AMVUX,Male,-0.0,No,No,1,Yes,,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,55.05,55.05,No
,Female,0.0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,No
,Female,1.0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,,Yes,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,No
0206-TBWLC,Female,0.0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,11465.0,6049.5,No
2937-FTHUR,Female,0.0,No,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,6480.0,1166.7,No
1910-FMXJM,Female,0.0,Yes,No,360,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.4,2937.65,No
7752-XUSCI,Female,-0.0,,No,60,Yes,,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes
4110-PFEUZ,Female,-0.0,No,No,1,Yes,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes
0732-OCQOC,Female,0.0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.05,1270.25,No
,Male,,,Yes,80,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,No
1090-ESELR,Male,0.0,Yes,Yes,7200,Yes,,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,No
8592-PLTMQ,Female,0.0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,24.7,1642.75,No
,Female,1.0,No,No,2200,Yes,,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,No
8847-GEOOQ,Male,,Yes,No,60,No,No phone service,DSL,No,Yes,Yes,,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,No
,Female,0.0,Yes,Yes,28,Yes,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes
4785-FCIFB,Female,0.0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.4,1417.9,No
,Female,,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,No
5149-CUZUJ,Male,0.0,,Yes,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),9290.0,2768.35,No
0942-KOWSM,Female,0.0,Yes,Yes,30,Yes,,DSL,No,Yes,Yes,,Yes,Yes,Two year,No,Bank transfer (automatic),808.0,2369.3,No
4237-CLSMM,Male,,,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,38,No
1452-VOQCH,Male,0.0,No,No,100,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7509.999999999999,75.1,No
4719-UMSIY,Male,0.0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,1964.9999999999998,100.9,No
6614-VBEGU,Female,-0.0,Yes,No,24,Yes,,DSL,No,Yes,No,,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),-694.5,1614.05,No
,Male,0.0,,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes
3811-VBYBZ,Male,,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes
,Male,1.0,,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,No
,Male,0.0,,No,70,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,40.05,2799.75,No
,Male,100.0,Yes,No,640,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,-1021.0,6538.45,No
5968-XQIVE,Male,0.0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,,Yes,No,One year,Yes,Electronic check,-897.0,6588.95,No
8896-RAZCR,Female,0.0,No,Yes,4400,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No
4640-UHDOS,Female,0.0,Yes,Yes,-130,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,-559.5,734.35,Yes
,Female,,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,330.6,No
3583-EKAPL,Male,0.0,No,No,100,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55,Yes
,Male,0.0,,No,9,Yes,,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No
,Male,0.0,,No,240,Yes,,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,536.0,1315.35,No
,Female,0.0,,Yes,1,Yes,,Fiber optic,No,Yes,No,,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes
2359-KMGLI,Male,-0.0,,No,2400,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,802.5,1861.5,Yes
3780-DDGSE,Male,10.0,Yes,Yes,-350,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,-760.5,2747.2,No
4431-EDMIQ,Female,0.0,Yes,Yes,7,Yes,,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,No
0306-JAELE,Male,-0.0,,No,5,Yes,,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes
,Female,-0.0,No,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),-690.0,994.8,Yes
,Male,,Yes,Yes,110,Yes,No,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Two year,No,Mailed check,19.65,225.75,No
,Female,0.0,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes
,Female,-10.0,No,No,20,Yes,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,No
,Female,0.0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),1085.0,8003.8,No
5949-XIKAE,Female,0.0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes
7971-HLVXI,Male,0.0,,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,No
9094-AZPHK,Female,0.0,,No,15,Yes,Yes,Fiber optic,No,Yes,No,,Yes,Yes,Month-to-month,Yes,Electronic check,100.15,1415,No
3649-JPUGY,Male,,No,No,72,Yes,Yes,DSL,No,Yes,Yes,,Yes,Yes,Two year,Yes,Bank transfer (automatic),-886.0,6201.95,No
,Female,0.0,Yes,Yes,0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55, ,No
8372-JUXUI,Male,0.0,No,Yes,-10,Yes,Yes,Fiber optic,No,No,No,,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes
3552-CTCYF,Male,,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),10480.0,6597.25,No
6778-YSNIH,Female,,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.0,114.15,No
0388-EOPEX,Female,0.0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes
5756-OZRIO,Male,1.0,Yes,No,61,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,No
6579-JPICP,Male,0.0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,No
,Male,,,No,2200,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),-437.5,903.6,Yes
,Male,0.0,Yes,No,28,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.9,1785.65,No
0505-SPOOW,Female,,Yes,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.8,1397.65,No
6235-VDHOM,Female,1.0,,No,50,No,No phone service,DSL,No,Yes,No,,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes
,Female,,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes
4374-YMUSQ,Male,0.0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,Yes,,Yes,Yes,One year,No,Credit card (automatic),-1162.5,3899.05,No
,Female,-10.0,,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676,No
3957-HHLMR,Female,0.0,Yes,Yes,700,Yes,,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,No
,Female,0.0,Yes,Yes,52,Yes,,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),-840.5,4326.8,No
5736-YEJAX,Male,0.0,No,Yes,69,Yes,,DSL,Yes,Yes,Yes,,Yes,No,Two year,Yes,Credit card (automatic),79.45,5502.55,No
,Female,1.0,No,No,2000,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,Yes
8981-FJGLA,Male,0.0,No,Yes,11,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.0,851.8,No
7218-HKQFK,Male,,Yes,No,2,Yes,,Fiber optic,No,No,No,,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes
4636-QRJKY,Female,0.0,,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,Yes
1135-LMECX,Female,0.0,No,No,1,Yes,,No,No internet service,No internet service,No internet service,,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,19.85,No
,Male,1.0,Yes,Yes,20,Yes,,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),94.3,1818.3,No
,Male,0.0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,,Yes,Yes,Month-to-month,Yes,Electronic check,1064.5,6300.15,No
5956-VKDTT,Female,,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,743.5,334.8,Yes
,Female,0.0,No,No,-560,Yes,,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,No
2475-MROZF,Male,-0.0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),9500.0,2852.4,No
9412-GHEEC,Male,0.0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),-1048.0,4131.95,Yes
3482-ABPKK,Female,,,No,28,Yes,,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,543.0,1546.3,No
6705-LXORM,Female,1.0,Yes,No,5,Yes,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.05,302.6,No
0257-ZESQC,Female,1.0,,No,2700,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,Yes
7531-GQHME,Male,,,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,265.45,No
5174-ITUMV,Male,,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,,Yes,Yes,One year,Yes,Electronic check,1054.0,6989.45,No
,Male,100.0,Yes,No,29,Yes,,DSL,No,No,No,,No,No,Month-to-month,Yes,Electronic check,51.6,1442,No
,Male,0.0,,Yes,55,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,No
6825-UYPFK,Female,,,No,23,Yes,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,Yes
