abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary
"['Cute Charm', 'Magic Guard', 'Friend Guard']",0.5,,0.0,1.0,,0.5,1.0,1.0,1.0,1.0,,,1.0,2.0,,1.0,2.0,1.0,25.0,2560.0,140.0,218.0,150,Star Shape Pokémon,28.0,800000.0,0.3,,,Cleffa,24.6,,45.0,55.0,,,,3.0,2.0,0.0
,0.5,,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,30.0,2560.0,70.0,210.0,170,,15.0,800000.0,,90.0,Pupurinププリン,Igglybuff,24.6,174.0,,,15.0,normal,fairy,1.0,2.0,0.0
"['Hustle', 'Serene Grace', 'Super Luck']",0.5,,0.0,,,0.5,,1.0,1.0,1.0,1.0,,,2.0,,1.0,,1.0,20.0,2560.0,70.0,245.0,190,Spike Ball Pokémon,65.0,800000.0,0.3,35.0,Togepyトゲピー,Togepi,88.1,175.0,40.0,65.0,20.0,,,1.5,,0.0
"['Hustle', 'Serene Grace', 'Super Luck']",0.25,0.5,,,1.0,0.25,,,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,,2560.0,70.0,,75,Happiness Pokémon,,,,,,,,176.0,80.0,105.0,40.0,fairy,flying,,2.0,
"['Synchronize', 'Early Bird', 'Magic Bounce']",,2.0,1.0,,,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,,0.5,2.0,1.0,1.0,50.0,5120.0,70.0,320.0,190,Little Bird Pokémon,,1000000.0,0.2,,Natyネイティ,,50.0,177.0,70.0,45.0,70.0,psychic,flying,,2.0,
"['Synchronize', 'Early Bird', 'Magic Bounce']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,,0.5,0.0,,1.0,1.0,0.5,,1.0,,75.0,5120.0,,470.0,75,Mystic Pokémon,70.0,1000000.0,,65.0,Natioネイティオ,Xatu,,,,70.0,95.0,psychic,flying,15.0,2.0,0.0
"['Static', 'Plus']",1.0,1.0,1.0,0.5,,,,0.5,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,5120.0,,280.0,235,,40.0,1059860.0,0.6,55.0,Merriepメリープ,Mareep,50.0,179.0,65.0,45.0,35.0,electric,,7.8,2.0,
"['Static', 'Plus']",1.0,,1.0,,,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,365.0,120,Wool Pokémon,,1059860.0,,,Mokokoモココ,Flaaffy,50.0,180.0,80.0,,45.0,electric,,13.3,2.0,0.0
"['Static', 'Plus']",,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,,2.0,1.0,1.0,1.0,1.0,,0.5,1.0,95.0,5120.0,,610.0,45,Light Pokémon,105.0,1059860.0,1.4,,,Ampharos,,181.0,165.0,,45.0,electric,,61.5,2.0,
"['Chlorophyll', 'Healer']",,1.0,1.0,0.5,1.0,1.0,2.0,,1.0,,0.5,2.0,1.0,2.0,1.0,,1.0,0.5,80.0,,70.0,490.0,45,Flower Pokémon,95.0,1059860.0,0.4,75.0,Kireihanaキレイハナ,Bellossom,50.0,182.0,90.0,,50.0,grass,,5.8,2.0,0.0
"['Thick Fat', 'Huge Power', 'Sap Sipper']",0.5,,,2.0,1.0,,0.5,,1.0,2.0,1.0,,1.0,2.0,,1.0,1.0,,20.0,,70.0,,190,Aquamouse Pokémon,50.0,800000.0,0.4,,Marilマリル,Marill,50.0,183.0,,50.0,40.0,water,fairy,8.5,2.0,0.0
"['Thick Fat', 'Huge Power', 'Sap Sipper']",0.5,0.5,0.0,2.0,1.0,,0.5,,1.0,,,,1.0,2.0,1.0,1.0,1.0,0.5,50.0,2560.0,70.0,,75,Aquarabbit Pokémon,80.0,800000.0,0.8,100.0,Marilliマリルリ,,50.0,,60.0,,50.0,water,fairy,28.5,2.0,0.0
,1.0,1.0,1.0,1.0,,,0.5,0.5,1.0,,2.0,1.0,0.5,0.5,1.0,,,2.0,100.0,5120.0,,410.0,65,Imitation Pokémon,115.0,1000000.0,1.2,,,Sudowoodo,50.0,185.0,30.0,,,,,38.0,2.0,0.0
"['Water Absorb', 'Damp', 'Drizzle']",1.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,,1.0,,0.5,0.5,75.0,5120.0,70.0,500.0,45,Frog Pokémon,75.0,1059860.0,,90.0,Nyorotonoニョロトノ,Politoed,,186.0,90.0,100.0,,water,,33.9,2.0,0.0
"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,,,1.0,,35.0,5120.0,70.0,250.0,255,Cottonweed Pokémon,40.0,,0.4,,Haneccoハネッコ,,,,,55.0,50.0,grass,flying,0.5,2.0,0.0
"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",1.0,1.0,1.0,,,0.5,2.0,,,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,,45.0,,70.0,340.0,,Cottonweed Pokémon,50.0,,,55.0,Popoccoポポッコ,Skiploom,50.0,188.0,45.0,,80.0,grass,flying,1.0,2.0,0.0
"['Chlorophyll', 'Leaf Guard', 'Infiltrator']",,,1.0,1.0,,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,,1.0,2.0,1.0,0.5,55.0,5120.0,,460.0,45,Cottonweed Pokémon,70.0,1059860.0,0.8,75.0,Wataccoワタッコ,Jumpluff,50.0,189.0,,95.0,110.0,grass,flying,3.0,2.0,0.0
"['Run Away', 'Pickup', 'Skill Link']",1.0,,1.0,1.0,1.0,,1.0,,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,70.0,5120.0,70.0,360.0,45,Long Tail Pokémon,55.0,,,55.0,Eipamエイパム,,50.0,,40.0,,85.0,,,11.5,2.0,0.0
,,1.0,,0.5,,1.0,,2.0,,0.5,0.5,,1.0,2.0,,1.0,,0.5,30.0,5120.0,,180.0,235,Seed Pokémon,30.0,,0.3,,Himanutsヒマナッツ,Sunkern,,191.0,30.0,30.0,30.0,,,1.8,,0.0
"['Chlorophyll', 'Solar Power', 'Early Bird']",,1.0,,0.5,1.0,1.0,2.0,2.0,,0.5,0.5,2.0,1.0,2.0,,,,0.5,75.0,5120.0,70.0,425.0,120,Sun Pokémon,55.0,,0.8,75.0,Kimawariキマワリ,Sunflora,50.0,,105.0,85.0,30.0,grass,,8.5,2.0,0.0
,0.5,1.0,1.0,2.0,,0.25,2.0,2.0,,,0.0,2.0,1.0,1.0,1.0,,1.0,1.0,65.0,5120.0,,,,Clear Wing Pokémon,45.0,,1.2,,,Yanma,50.0,193.0,75.0,45.0,95.0,bug,flying,38.0,2.0,0.0
,1.0,1.0,,,1.0,1.0,0.5,,1.0,,1.0,,1.0,0.5,1.0,0.5,,,45.0,,70.0,210.0,,Water Fish Pokémon,45.0,,0.4,55.0,Upahウパー,Wooper,50.0,194.0,,25.0,15.0,water,ground,,2.0,0.0
"['Damp', 'Water Absorb', 'Unaware']",,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,,,1.0,0.5,0.5,,85.0,5120.0,70.0,430.0,,Water Fish Pokémon,85.0,,1.4,95.0,Nuohヌオー,Quagsire,50.0,195.0,65.0,65.0,35.0,water,ground,75.0,2.0,0.0
,,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0,,,0.5,,,1.0,65.0,8960.0,70.0,525.0,45,,,1000000.0,0.9,65.0,Eifieエーフィ,Espeon,88.1,196.0,130.0,95.0,110.0,psychic,,26.5,2.0,
"['Synchronize', 'Inner Focus']",,0.5,1.0,1.0,2.0,2.0,,1.0,0.5,1.0,1.0,1.0,,1.0,,1.0,,1.0,,8960.0,35.0,525.0,,Moonlight Pokémon,110.0,,,95.0,Blackyブラッキー,Umbreon,88.1,,60.0,,,dark,,27.0,2.0,0.0
,,0.5,1.0,2.0,2.0,,1.0,,0.5,0.5,0.0,2.0,1.0,,0.0,2.0,1.0,1.0,85.0,,35.0,405.0,30,,42.0,,0.5,60.0,Yamikarasuヤミカラス,Murkrow,,198.0,,42.0,,,flying,2.1,2.0,
"['Oblivious', 'Own Tempo', 'Regenerator']",,,1.0,2.0,1.0,0.5,,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,75.0,,70.0,490.0,70,Royal Pokémon,80.0,1000000.0,2.0,95.0,Yadokingヤドキング,,50.0,199.0,,110.0,30.0,water,psychic,,,
['Levitate'],,2.0,1.0,1.0,1.0,0.0,,1.0,,1.0,1.0,1.0,0.0,0.5,1.0,,1.0,,60.0,6400.0,35.0,,45,Screech Pokémon,60.0,800000.0,0.7,,Mumaムウマ,Misdreavus,50.0,200.0,85.0,85.0,85.0,ghost,,1.0,2.0,0.0
['Levitate'],2.0,2.0,1.0,1.0,1.0,0.5,1.0,,2.0,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,72.0,10240.0,70.0,336.0,225,Symbol Pokémon,48.0,1000000.0,0.5,48.0,,Unown,,201.0,72.0,48.0,48.0,psychic,,5.0,2.0,0.0
"['Shadow Tag', 'Telepathy']",2.0,,,,1.0,0.5,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,33.0,,70.0,405.0,45,Patient Pokémon,,1000000.0,1.3,190.0,Sonansソーナンス,Wobbuffet,50.0,202.0,,58.0,33.0,psychic,,28.5,2.0,0.0
"['Inner Focus', 'Early Bird', 'Sap Sipper']",,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,0.5,,1.0,1.0,,,70.0,455.0,60,Long Neck Pokémon,65.0,,,70.0,Kirinrikiキリンリキ,,,203.0,90.0,65.0,,normal,,,,0.0
"['Sturdy', 'Overcoat']",1.0,,1.0,,,,2.0,2.0,,0.5,,,1.0,1.0,,2.0,1.0,1.0,65.0,5120.0,70.0,,190,Bagworm Pokémon,,1000000.0,,50.0,Kunugidamaクヌギダマ,,50.0,204.0,35.0,35.0,15.0,,,7.2,2.0,0.0
"['Sturdy', 'Overcoat']",,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,,0.5,,0.0,0.5,1.0,0.5,,90.0,5120.0,,465.0,,,140.0,,,75.0,,Forretress,,205.0,60.0,60.0,40.0,bug,steel,125.8,2.0,0.0
,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,70.0,5120.0,70.0,415.0,190,,70.0,1000000.0,,100.0,,,,,,,45.0,normal,,14.0,2.0,0.0
"['Hyper Cutter', 'Sand Veil', 'Immunity']",0.5,1.0,,0.0,,0.5,,,1.0,1.0,,4.0,1.0,0.5,,1.0,1.0,2.0,75.0,5120.0,70.0,430.0,60,Flyscorpion Pokémon,105.0,1059860.0,1.1,65.0,Gligerグライガー,,50.0,,35.0,,85.0,ground,flying,64.8,2.0,0.0
"['Rock Head', 'Sturdy', 'Sheer Force']",0.5,1.0,0.5,0.0,0.5,,2.0,0.5,,,2.0,1.0,0.5,,0.5,0.25,,2.0,125.0,6400.0,70.0,610.0,25,Iron Snake Pokémon,230.0,,9.2,75.0,Haganeilハガネール,,,208.0,55.0,,30.0,steel,ground,400.0,,0.0
"['Intimidate', 'Run Away', 'Rattled']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,80.0,,70.0,,190,,50.0,800000.0,0.6,60.0,Buluブルー,Snubbull,24.6,209.0,40.0,40.0,30.0,fairy,,,,0.0
"['Intimidate', 'Quick Feet', 'Rattled']",0.5,0.5,,1.0,1.0,0.5,,,,,1.0,1.0,1.0,,1.0,,,1.0,120.0,5120.0,,450.0,75,Fairy Pokémon,75.0,800000.0,1.4,90.0,,Granbull,24.6,210.0,,,45.0,fairy,,,,0.0
"['Poison Point', 'Swift Swim', 'Intimidate']",0.5,,1.0,2.0,0.5,0.5,0.5,,1.0,1.0,2.0,0.5,1.0,,2.0,1.0,0.5,0.5,95.0,5120.0,70.0,440.0,45,Balloon Pokémon,,,0.5,,,Qwilfish,50.0,211.0,55.0,,85.0,,poison,,,0.0
"['Swarm', 'Technician', 'Light Metal']",,,,1.0,0.5,,4.0,,1.0,0.25,1.0,0.5,0.5,0.0,,,0.5,1.0,150.0,6400.0,70.0,600.0,25,Pincer Pokémon,,1000000.0,1.8,70.0,Hassamハッサム,,50.0,,65.0,100.0,75.0,bug,steel,118.0,2.0,0.0
,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,2.0,2.0,,10.0,5120.0,70.0,,190,Mold Pokémon,230.0,,,20.0,,,50.0,213.0,,230.0,,,rock,20.5,2.0,
,0.5,0.5,,1.0,2.0,0.5,2.0,,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,185.0,,70.0,600.0,45,Singlehorn Pokémon,115.0,1250000.0,1.5,80.0,Heracrosヘラクロス,Heracross,,214.0,40.0,,,bug,,54.0,2.0,
,2.0,0.5,,,2.0,4.0,2.0,1.0,,,1.0,0.5,1.0,,,2.0,2.0,,95.0,,35.0,,60,,55.0,,,55.0,Nyulaニューラ,Sneasel,50.0,215.0,35.0,75.0,,dark,ice,28.0,2.0,
"['Pickup', 'Quick Feet', 'Honey Gather']",,1.0,1.0,,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,80.0,,70.0,330.0,120,Little Bear Pokémon,50.0,1000000.0,0.6,60.0,,Teddiursa,,,,50.0,40.0,normal,,8.8,2.0,0.0
"['Guts', 'Quick Feet', 'Unnerve']",,1.0,1.0,1.0,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,130.0,5120.0,70.0,,60,,75.0,1000000.0,1.8,90.0,Ringumaリングマ,,50.0,217.0,75.0,75.0,55.0,normal,,125.8,,
"['Magma Armor', 'Flame Body', 'Weak Armor']",,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,,1.0,1.0,1.0,2.0,0.5,2.0,40.0,5120.0,70.0,250.0,190,Lava Pokémon,40.0,1000000.0,0.7,40.0,Magmagマグマッグ,Slugma,50.0,218.0,70.0,,20.0,fire,,35.0,2.0,0.0
"['Magma Armor', 'Flame Body', 'Weak Armor']",0.5,1.0,,,0.5,2.0,0.25,0.5,1.0,1.0,,0.5,,0.5,,,1.0,4.0,50.0,5120.0,70.0,430.0,75,Lava Pokémon,120.0,1000000.0,0.8,60.0,Magcargotマグカルゴ,Magcargo,50.0,219.0,90.0,,30.0,,rock,,2.0,0.0
,1.0,1.0,1.0,0.0,,,,1.0,,2.0,1.0,,1.0,0.5,,1.0,2.0,2.0,50.0,5120.0,70.0,250.0,,Pig Pokémon,40.0,1250000.0,,,,Swinub,50.0,,30.0,,50.0,ice,ground,,2.0,
"['Oblivious', 'Snow Cloak', 'Thick Fat']",1.0,1.0,1.0,0.0,,2.0,,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,5120.0,70.0,450.0,75,,,1250000.0,1.1,100.0,,,50.0,221.0,,60.0,50.0,ice,,,,0.0
,1.0,,,2.0,1.0,2.0,0.25,0.5,1.0,4.0,,,0.5,,1.0,,1.0,,,,70.0,410.0,,Coral Pokémon,95.0,800000.0,0.6,65.0,Sunnygoサニーゴ,Corsola,24.6,222.0,65.0,,35.0,water,rock,5.0,2.0,
"['Hustle', 'Sniper', 'Moody']",,1.0,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,0.5,1.0,1.0,,1.0,0.5,0.5,65.0,5120.0,70.0,300.0,190,Jet Pokémon,,1000000.0,,,Teppouoテッポウオ,,50.0,223.0,65.0,35.0,,water,,12.0,2.0,0.0
"['Suction Cups', 'Sniper', 'Moody']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,,1.0,0.5,1.0,,1.0,1.0,0.5,0.5,105.0,5120.0,70.0,480.0,,Jet Pokémon,75.0,1000000.0,,75.0,Okutankオクタン,Octillery,50.0,224.0,,75.0,45.0,water,,,2.0,0.0
"['Vital Spirit', 'Hustle', 'Insomnia']",0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,,1.0,1.0,,,,1.0,55.0,5120.0,70.0,330.0,45,Delivery Pokémon,45.0,800000.0,0.9,,,Delibird,50.0,225.0,65.0,45.0,75.0,ice,flying,,2.0,0.0
"['Swift Swim', 'Water Absorb', 'Water Veil']",0.5,1.0,,,1.0,0.5,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,0.5,0.5,,6400.0,70.0,485.0,25,Kite Pokémon,70.0,1250000.0,2.1,,Mantainマンタイン,Mantine,,226.0,80.0,140.0,70.0,water,flying,220.0,2.0,
"['Keen Eye', 'Sturdy', 'Weak Armor']",,1.0,,2.0,,1.0,2.0,0.5,,0.25,0.0,,,,0.5,1.0,0.5,1.0,80.0,,70.0,465.0,25,Armor Bird Pokémon,140.0,,1.7,,Airmdエアームド,Skarmory,50.0,,40.0,70.0,70.0,,flying,50.5,2.0,0.0
"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,,1.0,1.0,0.0,,,2.0,60.0,,35.0,,120,Dark Pokémon,30.0,1250000.0,0.6,45.0,Delvilデルビル,Houndour,50.0,228.0,80.0,50.0,,dark,fire,10.8,2.0,
"['Early Bird', 'Flash Fire', 'Unnerve']",1.0,0.5,1.0,1.0,,2.0,0.5,,0.5,,,0.5,,1.0,0.0,2.0,,2.0,90.0,,,600.0,45,Dark Pokémon,,1250000.0,1.4,75.0,Hellgarヘルガー,Houndoom,50.0,229.0,140.0,90.0,115.0,,fire,35.0,2.0,
,1.0,1.0,2.0,,,,0.25,,,1.0,1.0,1.0,,1.0,1.0,1.0,0.5,0.25,95.0,5120.0,,540.0,45,Dragon Pokémon,95.0,1000000.0,1.8,75.0,Kingdraキングドラ,Kingdra,50.0,,95.0,95.0,,water,dragon,152.0,2.0,0.0
,,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,,,60.0,5120.0,,330.0,120,Long Nose Pokémon,60.0,1000000.0,0.5,90.0,Gomazouゴマゾウ,Phanpy,,231.0,40.0,,40.0,ground,,,2.0,
"['Sturdy', 'Sand Veil']",1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,0.5,1.0,0.5,1.0,,120.0,5120.0,,500.0,60,Armor Pokémon,120.0,1000000.0,1.1,90.0,Donfanドンファン,Donphan,,232.0,60.0,,,ground,,,2.0,0.0
"['Trace', 'Download', 'Analytic']",,,1.0,1.0,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,5120.0,70.0,515.0,45,Virtual Pokémon,90.0,1000000.0,0.6,85.0,Porygon2ポリゴン２,Porygon2,,233.0,,,60.0,normal,,,2.0,0.0
,1.0,1.0,1.0,,,2.0,,1.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0,5120.0,70.0,,,Big Horn Pokémon,,1250000.0,1.4,73.0,,Stantler,50.0,,85.0,,,normal,,,,0.0
"['Own Tempo', 'Technician', 'Moody']",1.0,,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,20.0,5120.0,,250.0,,Painter Pokémon,35.0,800000.0,1.2,55.0,Dobleドーブル,Smeargle,50.0,,,45.0,,normal,,58.0,2.0,0.0
"['Guts', 'Steadfast', 'Vital Spirit']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,0.5,1.0,1.0,35.0,6400.0,70.0,,75,,35.0,1000000.0,0.7,35.0,,Tyrogue,,236.0,,,35.0,fighting,,,2.0,
,0.5,0.5,1.0,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,95.0,,70.0,455.0,45,Handstand Pokémon,,1000000.0,1.4,50.0,Kapoererカポエラー,Hitmontop,,,35.0,110.0,70.0,,,,2.0,0.0
"['Oblivious', 'Forewarn', 'Hydration']",,2.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,,1.0,0.5,2.0,2.0,1.0,30.0,6400.0,70.0,305.0,45,Kiss Pokémon,15.0,,0.4,45.0,,Smoochum,0.0,238.0,85.0,65.0,,ice,,6.0,2.0,0.0
"['Static', 'Vital Spirit']",1.0,,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,0.5,1.0,63.0,6400.0,70.0,,,Electric Pokémon,,,0.6,,Elekidエレキッド,Elekid,,239.0,,55.0,95.0,electric,,,2.0,0.0
,,,1.0,1.0,,,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,,,6400.0,,365.0,45,Live Coal Pokémon,37.0,,0.7,,Bubyブビィ,,75.4,,70.0,,,fire,,21.4,2.0,0.0
"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,1.0,1.0,1.0,,2.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,5120.0,70.0,490.0,45,Milk Cow Pokémon,105.0,1250000.0,1.2,95.0,Miltankミルタンク,Miltank,0.0,241.0,40.0,,100.0,normal,,75.5,2.0,
"['Natural Cure', 'Serene Grace', 'Healer']",,1.0,1.0,,1.0,2.0,1.0,,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,10.0,10240.0,,540.0,30,,10.0,,1.5,255.0,Happinasハピナス,Blissey,,242.0,,135.0,55.0,normal,,46.8,,0.0
"['Pressure', 'Inner Focus']",1.0,1.0,,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,35.0,580.0,3,Thunder Pokémon,,1250000.0,1.9,90.0,Raikouライコウ,Raikou,,,,100.0,115.0,,,178.0,2.0,1.0
"['Pressure', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,0.5,2.0,,1.0,,1.0,2.0,0.5,2.0,,20480.0,35.0,580.0,3,Volcano Pokémon,85.0,1250000.0,2.1,,Enteiエンテイ,Entei,,244.0,,75.0,100.0,fire,,198.0,,1.0
,1.0,1.0,1.0,2.0,1.0,1.0,0.5,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.5,,75.0,,35.0,580.0,3,Aurora Pokémon,,1250000.0,,,,,,245.0,90.0,115.0,85.0,water,,,2.0,
"['Guts', 'Sand Veil']",,1.0,1.0,0.0,1.0,2.0,,0.5,1.0,4.0,2.0,2.0,0.5,0.25,,0.5,,4.0,64.0,10240.0,35.0,300.0,45,Rock Skin Pokémon,50.0,1250000.0,0.6,50.0,Yogirasヨーギラス,Larvitar,50.0,,45.0,50.0,41.0,rock,ground,72.0,,0.0
['Shed Skin'],,1.0,1.0,,1.0,2.0,,0.5,1.0,,2.0,2.0,0.5,,,,2.0,4.0,84.0,10240.0,35.0,410.0,45,Hard Shell Pokémon,70.0,1250000.0,1.2,70.0,Sanagirasサナギラス,Pupitar,,247.0,,70.0,51.0,,ground,152.0,2.0,
,,,1.0,1.0,2.0,4.0,,0.5,0.5,2.0,2.0,,0.5,0.5,,1.0,2.0,2.0,164.0,10240.0,35.0,,,Armor Pokémon,150.0,1250000.0,2.0,100.0,,Tyranitar,50.0,248.0,95.0,120.0,71.0,rock,dark,202.0,,0.0
,1.0,2.0,,2.0,1.0,0.25,,1.0,2.0,0.5,0.0,2.0,1.0,1.0,,2.0,1.0,1.0,90.0,30720.0,,680.0,3,Diving Pokémon,,1250000.0,5.2,106.0,Lugiaルギア,,,,90.0,154.0,,psychic,flying,216.0,,1.0
,,1.0,,,0.5,0.5,,1.0,1.0,0.25,0.0,1.0,1.0,1.0,,4.0,,2.0,,30720.0,0.0,680.0,3,Rainbow Pokémon,90.0,1250000.0,3.8,106.0,Hououホウオウ,Ho-Oh,,250.0,110.0,154.0,90.0,fire,flying,,2.0,
,4.0,,1.0,0.5,,0.5,2.0,2.0,,0.5,0.5,2.0,1.0,,0.5,1.0,1.0,0.5,100.0,,100.0,600.0,45,Time Travel Pokémon,,1059860.0,0.6,100.0,Celebiセレビィ,Celebi,,251.0,100.0,100.0,100.0,,grass,5.0,,1.0
,2.0,1.0,1.0,,,1.0,,2.0,1.0,,0.5,2.0,,,,1.0,1.0,0.5,45.0,5120.0,,310.0,,,35.0,1059860.0,0.5,40.0,,Treecko,88.1,252.0,,55.0,70.0,grass,,5.0,3.0,
,,1.0,,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,,1.0,2.0,1.0,1.0,1.0,0.5,65.0,5120.0,70.0,405.0,,Wood Gecko Pokémon,45.0,1059860.0,0.9,,Juptileジュプトル,,,253.0,85.0,65.0,,grass,,21.6,3.0,
"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,,,110.0,,70.0,,45,Forest Pokémon,75.0,1059860.0,,70.0,Jukainジュカイン,,,254.0,145.0,85.0,145.0,,,52.2,3.0,0.0
"['Blaze', 'Speed Boost']",0.5,1.0,,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,,1.0,2.0,,2.0,60.0,,70.0,310.0,,,40.0,1059860.0,0.4,45.0,Achamoアチャモ,Torchic,88.1,255.0,70.0,50.0,45.0,,,,3.0,0.0
,,,1.0,,1.0,,0.5,2.0,,0.5,2.0,0.5,,1.0,2.0,1.0,,2.0,85.0,5120.0,70.0,405.0,45,Young Fowl Pokémon,,,0.9,60.0,Wakasyamoワカシャモ,Combusken,88.1,256.0,85.0,,,,fighting,19.5,3.0,
"['Blaze', 'Speed Boost']",,,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,,,1.0,2.0,1.0,0.5,,160.0,,70.0,630.0,45,,80.0,1059860.0,1.9,80.0,Bursyamoバシャーモ,Blaziken,88.1,257.0,130.0,80.0,100.0,,,,3.0,0.0
"['Torrent', 'Damp']",1.0,,,2.0,,1.0,0.5,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,0.5,0.5,,5120.0,70.0,310.0,45,Mud Fish Pokémon,,1059860.0,0.4,50.0,Mizugorouミズゴロウ,Mudkip,88.1,258.0,50.0,50.0,40.0,water,,7.6,3.0,
"['Torrent', 'Damp']",,1.0,1.0,0.0,,1.0,0.5,1.0,1.0,4.0,1.0,1.0,,0.5,1.0,0.5,0.5,,85.0,,70.0,,45,Mud Fish Pokémon,,1059860.0,0.7,70.0,Numacrawヌマクロー,Marshtomp,88.1,259.0,60.0,70.0,50.0,water,ground,28.0,3.0,0.0
,1.0,,,0.0,1.0,,,,1.0,,1.0,,1.0,0.5,,0.5,,,150.0,5120.0,70.0,635.0,45,Mud Fish Pokémon,110.0,1059860.0,1.5,,Laglargeラグラージ,Swampert,88.1,,,110.0,,water,ground,,3.0,0.0
