customer_id,transaction_date,product_category,amount,quantity,customer_rating,region,is_member,loyalty_points
2624,2025-04-20 07:00:00,Books,67.9,4,4,East,True,803
2625,2025-04-20 08:00:00,Books,65.32,5,5,East,False,373
2626,2025-04-20 09:00:00,Clothing,63.78,7,3,South,True,420
2627,2025-04-20 10:00:00,Clothing,43.11,6,2,East,False,714
2628,2025-04-20 11:00:00,Clothing,33.8,8,1,East,False,40
2629,2025-04-20 12:00:00,Clothing,40.8,8,5,North,False,716
2630,2025-04-20 13:00:00,Food,52.94,8,3,South,True,347
2631,2025-04-20 14:00:00,Food,58.19,3,3,North,True,560
2632,2025-04-20 15:00:00,Food,17.43,6,3,West,True,142
2633,2025-04-20 16:00:00,Electronics,49.88,7,1,South,False,140
2634,2025-04-20 17:00:00,Books,52.37,9,2,North,True,564
2635,2025-04-20 18:00:00,Clothing,45.84,4,3,North,True,106
2636,2025-04-20 19:00:00,Clothing,69.37,5,2,West,False,32
2637,2025-04-20 20:00:00,Food,56.33,8,4,West,False,199
2638,2025-04-20 21:00:00,Clothing,69.65,1,1,East,True,118
2639,2025-04-20 22:00:00,Clothing,46.76,6,2,East,True,799
2640,2025-04-20 23:00:00,Books,64.06,4,2,South,False,228
2641,2025-04-21 00:00:00,Food,74.53,5,3,South,False,629
2642,2025-04-21 01:00:00,Books,69.68,5,3,West,False,687
2643,2025-04-21 02:00:00,Electronics,33.62,2,1,South,True,963
2644,2025-04-21 03:00:00,Electronics,46.19,8,2,East,True,184
2645,2025-04-21 04:00:00,Electronics,44.82,2,5,West,False,829
2646,2025-04-21 05:00:00,Food,57.34,4,3,North,True,849
2647,2025-04-21 06:00:00,Clothing,60.3,5,3,West,True,214
2648,2025-04-21 07:00:00,Food,37.42,1,4,South,True,732
2649,2025-04-21 08:00:00,Food,51.02,6,1,East,False,129
2650,2025-04-21 09:00:00,Clothing,19.7,2,2,East,True,844
2651,2025-04-21 10:00:00,Books,71.63,5,2,North,False,271
2652,2025-04-21 11:00:00,Electronics,42.31,6,2,North,True,757
2653,2025-04-21 12:00:00,Books,50.84,8,3,West,False,634
2654,2025-04-21 13:00:00,Electronics,45.36,9,1,East,False,7
2655,2025-04-21 14:00:00,Food,67.19,6,2,North,True,402
2656,2025-04-21 15:00:00,Electronics,7.44,5,5,North,True,927
2657,2025-04-21 16:00:00,Food,49.75,4,4,West,False,578
2658,2025-04-21 17:00:00,Books,48.41,2,4,West,False,626
2659,2025-04-21 18:00:00,Food,43.2,2,2,East,True,368
2660,2025-04-21 19:00:00,Books,75.89,7,3,South,False,799
2661,2025-04-21 20:00:00,Clothing,36.69,5,4,South,False,616
2662,2025-04-21 21:00:00,Clothing,61.58,7,4,East,True,980
2663,2025-04-21 22:00:00,Clothing,55.34,1,4,South,True,536
2664,2025-04-21 23:00:00,Food,68.92,1,4,East,True,52
2665,2025-04-22 00:00:00,Clothing,39.99,5,2,East,True,246
2666,2025-04-22 01:00:00,Electronics,39.01,2,1,North,False,336
2667,2025-04-22 02:00:00,Books,66.44,8,1,South,True,280
2668,2025-04-22 03:00:00,Books,56.38,3,3,East,True,32
2669,2025-04-22 04:00:00,Electronics,26.83,1,5,South,True,798
2670,2025-04-22 05:00:00,Food,41.91,2,1,South,True,547
2671,2025-04-22 06:00:00,Food,55.8,7,5,West,False,342
2672,2025-04-22 07:00:00,Books,62.57,6,1,South,False,890
2673,2025-04-22 08:00:00,Clothing,39.81,8,1,East,True,238
2674,2025-04-22 09:00:00,Food,6.29,7,3,North,True,491
2675,2025-04-22 10:00:00,Food,57.85,8,4,South,True,728
2676,2025-04-22 11:00:00,Electronics,31.7,3,3,East,True,176
2677,2025-04-22 12:00:00,Electronics,19.74,6,1,West,False,43
2678,2025-04-22 13:00:00,Clothing,7.52,7,4,South,False,303
2679,2025-04-22 14:00:00,Food,62.21,1,4,North,False,669
2680,2025-04-22 15:00:00,Food,51.93,1,4,South,False,268
2681,2025-04-22 16:00:00,Electronics,46.62,7,5,East,True,682
2682,2025-04-22 17:00:00,Food,70.84,3,1,South,False,732
2683,2025-04-22 18:00:00,Books,59.56,3,2,South,False,399
2684,2025-04-22 19:00:00,Electronics,74.24,5,3,West,True,741
2685,2025-04-22 20:00:00,Clothing,29.11,6,5,South,False,602
2686,2025-04-22 21:00:00,Electronics,49.48,2,3,North,False,921
2687,2025-04-22 22:00:00,Food,25.75,3,2,South,False,970
2688,2025-04-22 23:00:00,Clothing,46.56,6,4,West,True,430
2689,2025-04-23 00:00:00,Electronics,46.27,3,2,East,True,420
2690,2025-04-23 01:00:00,Books,59.4,5,3,South,True,130
2691,2025-04-23 02:00:00,Books,50.68,9,2,South,True,409
2692,2025-04-23 03:00:00,Electronics,59.35,3,1,West,False,737
2693,2025-04-23 04:00:00,Books,60.55,6,2,West,False,224
2694,2025-04-23 05:00:00,Books,82.32,5,1,West,True,142
2695,2025-04-23 06:00:00,Books,45.27,5,2,South,True,577
2696,2025-04-23 07:00:00,Clothing,35.88,6,1,North,True,539
2697,2025-04-23 08:00:00,Books,53.69,6,1,West,False,124
2698,2025-04-23 09:00:00,Books,37.97,1,2,East,False,211
2699,2025-04-23 10:00:00,Books,72.23,9,5,South,True,933
2700,2025-04-23 11:00:00,Clothing,45.75,5,4,East,True,427
2701,2025-04-23 12:00:00,Electronics,41.52,1,4,East,True,436
2702,2025-04-23 13:00:00,Food,42.93,8,4,North,True,591
2703,2025-04-23 14:00:00,Books,60.78,7,1,East,True,237
2704,2025-04-23 15:00:00,Electronics,47.63,7,4,West,True,643
2705,2025-04-23 16:00:00,Books,40.37,5,1,West,True,327
2706,2025-04-23 17:00:00,Clothing,74.98,1,5,South,True,811
2707,2025-04-23 18:00:00,Electronics,37.16,9,2,North,False,118
2708,2025-04-23 19:00:00,Clothing,50.53,9,2,North,True,45
2709,2025-04-23 20:00:00,Books,59.78,8,1,East,False,83
2710,2025-04-23 21:00:00,Books,25.53,5,1,North,True,793
2711,2025-04-23 22:00:00,Clothing,57.2,3,5,East,False,351
2712,2025-04-23 23:00:00,Food,34.17,8,4,East,True,12
2713,2025-04-24 00:00:00,Clothing,62.34,1,5,North,True,636
2714,2025-04-24 01:00:00,Books,35.56,3,2,South,False,836
2715,2025-04-24 02:00:00,Clothing,60.39,7,2,East,True,171
2716,2025-04-24 03:00:00,Food,66.59,4,4,West,False,233
2717,2025-04-24 04:00:00,Clothing,62.92,7,2,West,False,180
2718,2025-04-24 05:00:00,Food,53.77,5,1,North,False,50
2719,2025-04-24 06:00:00,Food,46.53,6,2,North,True,780
2720,2025-04-24 07:00:00,Clothing,41.35,7,3,East,False,680
2721,2025-04-24 08:00:00,Clothing,72.07,7,4,East,True,394
2722,2025-04-24 09:00:00,Electronics,39.51,7,4,West,False,932
2723,2025-04-24 10:00:00,Books,34.44,7,4,East,True,827
2724,2025-04-24 11:00:00,Food,59.98,7,3,West,False,799
2725,2025-04-24 12:00:00,Electronics,38.06,3,5,East,False,428
2726,2025-04-24 13:00:00,Clothing,35.75,3,1,South,True,273
2727,2025-04-24 14:00:00,Books,28.35,7,4,South,True,860
2728,2025-04-24 15:00:00,Electronics,42.76,2,2,West,True,206
2729,2025-04-24 16:00:00,Food,48.76,2,1,South,True,147
2730,2025-04-24 17:00:00,Electronics,53.65,3,2,South,True,299
2731,2025-04-24 18:00:00,Food,64.27,4,1,North,True,931
2732,2025-04-24 19:00:00,Clothing,57.9,6,1,East,True,452
2733,2025-04-24 20:00:00,Books,47.14,8,2,North,True,999
2734,2025-04-24 21:00:00,Books,47.03,7,2,West,True,548
2735,2025-04-24 22:00:00,Books,57.65,4,1,North,False,672
2736,2025-04-24 23:00:00,Clothing,69.09,2,4,West,False,977
2737,2025-04-25 00:00:00,Food,51.89,2,2,South,False,382
2738,2025-04-25 01:00:00,Clothing,42.96,4,3,North,False,786
2739,2025-04-25 02:00:00,Books,35.11,6,3,South,True,946
2740,2025-04-25 03:00:00,Clothing,28.32,3,1,East,False,799
2741,2025-04-25 04:00:00,Clothing,59.99,6,5,South,False,617
2742,2025-04-25 05:00:00,Clothing,58.67,5,1,East,False,533
2743,2025-04-25 06:00:00,Food,58.66,5,1,South,True,232
2744,2025-04-25 07:00:00,Electronics,48.07,2,4,North,True,633
2745,2025-04-25 08:00:00,Electronics,71.1,8,4,North,False,128
2746,2025-04-25 09:00:00,Clothing,42.74,5,5,South,False,821
2747,2025-04-25 10:00:00,Electronics,64.33,2,5,West,False,728
2748,2025-04-25 11:00:00,Electronics,49.42,7,5,West,True,659
2749,2025-04-25 12:00:00,Clothing,40.87,9,5,East,False,569
2750,2025-04-25 13:00:00,Clothing,58.89,9,5,East,False,930
2751,2025-04-25 14:00:00,Books,56.14,1,1,South,True,236
2752,2025-04-25 15:00:00,Electronics,55.35,7,1,North,False,581
2753,2025-04-25 16:00:00,Food,51.22,9,3,East,False,965
2754,2025-04-25 17:00:00,Clothing,49.43,6,3,South,False,700
2755,2025-04-25 18:00:00,Books,85.83,1,2,East,False,753
2756,2025-04-25 19:00:00,Food,67.76,2,1,North,False,574
2757,2025-04-25 20:00:00,Electronics,60.84,4,5,East,False,484
2758,2025-04-25 21:00:00,Books,51.68,4,2,South,False,240
2759,2025-04-25 22:00:00,Clothing,65.11,2,4,East,False,956
2760,2025-04-25 23:00:00,Food,57.77,8,1,West,True,696
2761,2025-04-26 00:00:00,Clothing,50.39,2,3,East,False,770
2762,2025-04-26 01:00:00,Electronics,45.45,3,1,North,False,740
2763,2025-04-26 02:00:00,Food,48.79,4,1,North,False,222
2764,2025-04-26 03:00:00,Electronics,5.0,9,1,North,True,98
2765,2025-04-26 04:00:00,Electronics,53.16,1,1,North,False,758
2766,2025-04-26 05:00:00,Books,42.67,8,4,South,True,556
2767,2025-04-26 06:00:00,Clothing,73.89,5,3,East,False,910
2768,2025-04-26 07:00:00,Food,50.29,7,1,East,True,272
2769,2025-04-26 08:00:00,Electronics,32.17,8,4,East,True,398
2770,2025-04-26 09:00:00,Electronics,49.25,5,2,East,True,516
2771,2025-04-26 10:00:00,Food,34.31,8,1,South,False,981
2772,2025-04-26 11:00:00,Electronics,57.1,8,4,North,False,429
2773,2025-04-26 12:00:00,Books,54.36,9,5,East,True,522
2774,2025-04-26 13:00:00,Books,64.37,2,2,East,False,959
2775,2025-04-26 14:00:00,Books,38.14,3,3,North,True,347
2776,2025-04-26 15:00:00,Books,50.51,1,1,West,False,909
2777,2025-04-26 16:00:00,Electronics,29.52,4,1,West,False,550
2778,2025-04-26 17:00:00,Food,60.52,5,4,North,True,450
2779,2025-04-26 18:00:00,Food,57.78,1,3,East,True,950
2780,2025-04-26 19:00:00,Food,57.44,8,5,North,False,41
2781,2025-04-26 20:00:00,Food,50.02,2,2,East,True,714
2782,2025-04-26 21:00:00,Clothing,56.22,1,3,East,True,93
2783,2025-04-26 22:00:00,Food,74.07,2,1,West,False,485
2784,2025-04-26 23:00:00,Clothing,45.72,5,4,West,True,516
2785,2025-04-27 00:00:00,Clothing,52.08,9,5,East,False,563
2786,2025-04-27 01:00:00,Books,33.71,9,4,East,False,149
2787,2025-04-27 02:00:00,Clothing,36.98,2,2,East,True,716
2788,2025-04-27 03:00:00,Electronics,51.47,2,3,West,True,811
2789,2025-04-27 04:00:00,Clothing,66.56,3,4,East,True,498
2790,2025-04-27 05:00:00,Books,46.16,7,4,North,False,370
2791,2025-04-27 06:00:00,Clothing,46.46,3,1,South,True,980
2792,2025-04-27 07:00:00,Electronics,43.9,1,4,South,False,698
2793,2025-04-27 08:00:00,Electronics,41.98,6,5,East,True,484
2794,2025-04-27 09:00:00,Electronics,54.42,3,3,North,True,664
2795,2025-04-27 10:00:00,Books,27.54,1,2,East,False,382
2796,2025-04-27 11:00:00,Books,69.21,4,4,North,True,627
2797,2025-04-27 12:00:00,Food,40.02,1,5,West,True,660
2798,2025-04-27 13:00:00,Books,60.83,1,2,West,False,731
2799,2025-04-27 14:00:00,Electronics,30.95,2,5,East,True,191
2800,2025-04-27 15:00:00,Electronics,60.03,8,4,West,True,744
2801,2025-04-27 16:00:00,Books,60.08,2,4,East,False,835
2802,2025-04-27 17:00:00,Clothing,55.76,2,3,South,True,220
2803,2025-04-27 18:00:00,Books,35.08,8,1,North,True,46
2804,2025-04-27 19:00:00,Books,53.74,6,5,North,False,126
2805,2025-04-27 20:00:00,Electronics,32.25,4,1,South,True,802
2806,2025-04-27 21:00:00,Food,46.21,3,1,South,True,726
2807,2025-04-27 22:00:00,Electronics,65.44,1,2,South,True,6
2808,2025-04-27 23:00:00,Food,61.95,3,2,South,False,695
2809,2025-04-28 00:00:00,Electronics,50.23,9,5,West,True,115
2810,2025-04-28 01:00:00,Books,35.38,5,1,North,False,563
2811,2025-04-28 02:00:00,Electronics,59.68,6,3,North,True,365
2812,2025-04-28 03:00:00,Electronics,50.29,5,1,South,True,45
2813,2025-04-28 04:00:00,Electronics,15.2,1,2,East,True,392
2814,2025-04-28 05:00:00,Books,61.74,1,1,East,True,953
2815,2025-04-28 06:00:00,Books,49.64,4,4,East,True,22
2816,2025-04-28 07:00:00,Books,68.04,3,4,East,True,130
2817,2025-04-28 08:00:00,Books,33.57,8,3,West,True,126
2818,2025-04-28 09:00:00,Food,5.0,7,5,North,True,444
2819,2025-04-28 10:00:00,Food,54.19,7,1,North,True,776
2820,2025-04-28 11:00:00,Clothing,54.37,8,4,North,False,308
2821,2025-04-28 12:00:00,Books,24.64,7,5,East,True,707
2822,2025-04-28 13:00:00,Food,35.32,2,4,South,False,432
2823,2025-04-28 14:00:00,Electronics,91.33,4,5,East,False,472
2824,2025-04-28 15:00:00,Books,45.42,6,5,North,True,965
2825,2025-04-28 16:00:00,Clothing,60.96,3,4,East,False,47
2826,2025-04-28 17:00:00,Clothing,40.24,3,2,South,False,890
2827,2025-04-28 18:00:00,Clothing,18.65,6,5,South,False,81
2828,2025-04-28 19:00:00,Electronics,47.45,1,1,East,False,108
2829,2025-04-28 20:00:00,Food,46.02,1,4,North,True,262
2830,2025-04-28 21:00:00,Electronics,44.0,5,2,West,False,866
2831,2025-04-28 22:00:00,Books,48.28,1,4,North,True,30
2832,2025-04-28 23:00:00,Clothing,53.96,8,3,West,False,357
2833,2025-04-29 00:00:00,Electronics,47.75,2,1,North,False,567
2834,2025-04-29 01:00:00,Electronics,31.04,6,3,East,False,479
2835,2025-04-29 02:00:00,Food,57.29,5,5,West,True,866
2836,2025-04-29 03:00:00,Food,20.76,4,5,North,True,188
2837,2025-04-29 04:00:00,Clothing,19.24,1,3,East,True,987
2838,2025-04-29 05:00:00,Electronics,61.09,3,3,North,True,4
2839,2025-04-29 06:00:00,Electronics,57.61,4,5,South,False,285
2840,2025-04-29 07:00:00,Food,49.14,2,2,South,True,789
2841,2025-04-29 08:00:00,Electronics,29.07,2,1,North,False,656
2842,2025-04-29 09:00:00,Electronics,39.38,2,4,East,True,393
2843,2025-04-29 10:00:00,Electronics,46.06,1,3,North,False,454
2844,2025-04-29 11:00:00,Food,26.06,2,1,East,False,707
2845,2025-04-29 12:00:00,Clothing,38.91,6,4,West,True,425
2846,2025-04-29 13:00:00,Books,59.78,3,4,South,False,26
2847,2025-04-29 14:00:00,Clothing,71.41,5,3,West,False,126
2848,2025-04-29 15:00:00,Books,43.71,1,2,East,False,134
2849,2025-04-29 16:00:00,Electronics,61.35,8,2,North,False,534
2850,2025-04-29 17:00:00,Clothing,21.29,4,1,South,False,330
2851,2025-04-29 18:00:00,Books,59.89,9,1,East,True,628
2852,2025-04-29 19:00:00,Food,37.94,4,5,East,True,391
2853,2025-04-29 20:00:00,Food,54.61,2,2,South,False,7
2854,2025-04-29 21:00:00,Clothing,46.28,3,1,North,False,612
2855,2025-04-29 22:00:00,Clothing,69.81,5,5,South,True,260
2856,2025-04-29 23:00:00,Electronics,36.88,6,4,North,True,198
2857,2025-04-30 00:00:00,Clothing,59.41,7,1,North,True,597
2858,2025-04-30 01:00:00,Electronics,45.81,4,5,East,False,739
2859,2025-04-30 02:00:00,Electronics,47.63,7,2,North,False,385
2860,2025-04-30 03:00:00,Food,47.24,3,4,North,True,471
2861,2025-04-30 04:00:00,Food,37.31,7,1,South,True,178
2862,2025-04-30 05:00:00,Books,49.79,4,2,South,True,449
2863,2025-04-30 06:00:00,Food,49.06,8,4,North,False,239
2864,2025-04-30 07:00:00,Food,53.62,9,3,East,False,523
2865,2025-04-30 08:00:00,Clothing,51.27,7,2,South,False,814
2866,2025-04-30 09:00:00,Food,61.97,8,3,West,True,745
2867,2025-04-30 10:00:00,Books,63.85,8,1,East,False,182
2868,2025-04-30 11:00:00,Clothing,34.24,2,5,South,True,793
2869,2025-04-30 12:00:00,Books,63.03,9,1,South,True,357
2870,2025-04-30 13:00:00,Food,32.2,6,2,West,True,375
2871,2025-04-30 14:00:00,Books,58.82,4,3,North,False,940
2872,2025-04-30 15:00:00,Clothing,59.3,5,3,South,False,701
2873,2025-04-30 16:00:00,Electronics,21.33,5,4,West,False,837
2874,2025-04-30 17:00:00,Books,51.39,7,1,West,False,726
2875,2025-04-30 18:00:00,Books,42.97,9,1,South,False,769
2876,2025-04-30 19:00:00,Clothing,38.62,7,2,East,False,537
2877,2025-04-30 20:00:00,Clothing,70.26,9,3,South,True,781
2878,2025-04-30 21:00:00,Books,40.19,4,2,West,True,81
2879,2025-04-30 22:00:00,Food,37.9,4,2,South,False,357
2880,2025-04-30 23:00:00,Books,51.14,6,3,East,False,184
2881,2025-05-01 00:00:00,Clothing,60.28,8,2,North,False,287
2882,2025-05-01 01:00:00,Electronics,47.88,9,3,North,True,61
2883,2025-05-01 02:00:00,Electronics,67.5,1,2,South,False,882
2884,2025-05-01 03:00:00,Food,57.96,1,5,South,True,506
2885,2025-05-01 04:00:00,Books,17.33,8,2,West,False,461
2886,2025-05-01 05:00:00,Electronics,42.06,7,2,East,True,29
2887,2025-05-01 06:00:00,Books,41.57,9,5,West,True,908
2888,2025-05-01 07:00:00,Clothing,57.19,3,1,West,False,935
2889,2025-05-01 08:00:00,Electronics,10.63,5,3,North,True,30
2890,2025-05-01 09:00:00,Food,88.24,3,4,West,True,292
2891,2025-05-01 10:00:00,Clothing,57.97,5,5,West,True,172
2892,2025-05-01 11:00:00,Food,52.23,1,1,North,True,613
2893,2025-05-01 12:00:00,Clothing,67.72,4,2,North,False,127
2894,2025-05-01 13:00:00,Electronics,85.15,6,1,East,True,85
2895,2025-05-01 14:00:00,Food,63.06,2,5,East,True,314
2896,2025-05-01 15:00:00,Food,64.23,7,2,East,True,27
2897,2025-05-01 16:00:00,Clothing,51.96,8,1,South,False,121
2898,2025-05-01 17:00:00,Food,47.88,1,4,North,False,250
2899,2025-05-01 18:00:00,Clothing,42.86,4,3,South,True,572
2900,2025-05-01 19:00:00,Clothing,37.61,4,3,South,False,402
2901,2025-05-01 20:00:00,Clothing,39.69,5,5,East,False,682
2902,2025-05-01 21:00:00,Clothing,29.74,4,2,North,False,442
2903,2025-05-01 22:00:00,Electronics,48.86,9,2,South,False,271
2904,2025-05-01 23:00:00,Clothing,24.73,7,3,West,False,836
2905,2025-05-02 00:00:00,Books,52.86,2,1,West,False,811
2906,2025-05-02 01:00:00,Food,49.46,1,2,North,False,112
2907,2025-05-02 02:00:00,Books,52.2,9,4,South,True,705
2908,2025-05-02 03:00:00,Electronics,42.17,1,4,East,True,393
2909,2025-05-02 04:00:00,Books,96.15,6,2,South,True,942
2910,2025-05-02 05:00:00,Food,70.4,2,2,West,False,18
2911,2025-05-02 06:00:00,Books,31.33,4,3,West,True,851
2912,2025-05-02 07:00:00,Electronics,53.49,6,5,East,False,604
2913,2025-05-02 08:00:00,Clothing,40.88,5,3,North,False,728
2914,2025-05-02 09:00:00,Books,34.78,6,5,South,True,464
2915,2025-05-02 10:00:00,Electronics,29.9,3,4,West,True,690
2916,2025-05-02 11:00:00,Electronics,56.48,5,5,South,True,908
2917,2025-05-02 12:00:00,Food,39.78,2,3,East,True,190
2918,2025-05-02 13:00:00,Food,64.52,7,2,East,False,492
2919,2025-05-02 14:00:00,Books,64.91,3,5,North,True,911
2920,2025-05-02 15:00:00,Clothing,70.61,1,3,East,True,948
2921,2025-05-02 16:00:00,Electronics,37.21,8,4,North,False,162
2922,2025-05-02 17:00:00,Books,57.13,8,5,South,False,611
2923,2025-05-02 18:00:00,Electronics,59.49,3,4,West,False,698
2924,2025-05-02 19:00:00,Electronics,42.89,7,4,West,False,294
2925,2025-05-02 20:00:00,Clothing,38.42,9,1,North,False,578
2926,2025-05-02 21:00:00,Clothing,74.14,8,5,West,True,72
2927,2025-05-02 22:00:00,Books,53.41,3,3,North,True,743
2928,2025-05-02 23:00:00,Clothing,59.54,2,5,North,False,700
2929,2025-05-03 00:00:00,Clothing,37.67,7,5,South,True,561
2930,2025-05-03 01:00:00,Books,31.71,7,4,South,False,308
2931,2025-05-03 02:00:00,Clothing,41.46,9,4,East,True,301
2932,2025-05-03 03:00:00,Food,48.14,5,4,North,True,307
2933,2025-05-03 04:00:00,Electronics,34.04,4,4,South,True,123
2934,2025-05-03 05:00:00,Electronics,49.85,8,3,North,True,668
2935,2025-05-03 06:00:00,Electronics,24.67,4,2,North,True,260
2936,2025-05-03 07:00:00,Electronics,33.2,4,1,North,False,194
2937,2025-05-03 08:00:00,Books,60.06,2,4,South,True,841
2938,2025-05-03 09:00:00,Electronics,59.06,1,4,North,True,350
2939,2025-05-03 10:00:00,Electronics,44.12,4,1,North,True,842
2940,2025-05-03 11:00:00,Electronics,34.73,7,4,East,True,767
2941,2025-05-03 12:00:00,Electronics,34.59,9,2,North,False,976
2942,2025-05-03 13:00:00,Food,44.4,9,5,East,False,935
2943,2025-05-03 14:00:00,Electronics,59.67,1,1,North,False,488
2944,2025-05-03 15:00:00,Food,63.92,5,3,East,True,199
2945,2025-05-03 16:00:00,Books,42.55,7,1,South,False,883
2946,2025-05-03 17:00:00,Clothing,32.7,7,2,South,False,507
2947,2025-05-03 18:00:00,Electronics,54.02,6,3,West,False,897
2948,2025-05-03 19:00:00,Clothing,37.65,4,5,North,False,579
2949,2025-05-03 20:00:00,Clothing,42.23,3,4,West,True,445
2950,2025-05-03 21:00:00,Books,69.88,9,1,West,True,79
2951,2025-05-03 22:00:00,Clothing,62.41,4,3,East,True,744
2952,2025-05-03 23:00:00,Food,52.37,8,1,South,True,697
2953,2025-05-04 00:00:00,Clothing,30.92,1,5,North,False,616
2954,2025-05-04 01:00:00,Clothing,53.17,7,1,North,True,468
2955,2025-05-04 02:00:00,Clothing,65.94,6,3,East,True,836
2956,2025-05-04 03:00:00,Electronics,44.37,1,2,West,True,441
2957,2025-05-04 04:00:00,Electronics,70.27,4,3,East,False,930
2958,2025-05-04 05:00:00,Food,69.39,5,1,West,False,653
2959,2025-05-04 06:00:00,Food,74.96,8,5,North,False,910
2960,2025-05-04 07:00:00,Electronics,54.58,4,4,East,True,901
2961,2025-05-04 08:00:00,Food,58.81,3,4,West,True,271
2962,2025-05-04 09:00:00,Electronics,71.21,2,5,East,True,342
2963,2025-05-04 10:00:00,Books,56.71,4,1,South,True,123
2964,2025-05-04 11:00:00,Clothing,42.48,4,5,East,False,222
2965,2025-05-04 12:00:00,Clothing,43.27,5,1,North,True,489
2966,2025-05-04 13:00:00,Food,53.58,7,3,East,False,685
2967,2025-05-04 14:00:00,Electronics,30.64,9,2,North,False,702
2968,2025-05-04 15:00:00,Electronics,47.85,2,1,North,True,651
2969,2025-05-04 16:00:00,Food,66.45,5,4,East,False,296
2970,2025-05-04 17:00:00,Electronics,17.13,9,4,East,True,118
2971,2025-05-04 18:00:00,Books,73.02,3,2,East,True,786
2972,2025-05-04 19:00:00,Clothing,66.84,1,1,South,True,75
2973,2025-05-04 20:00:00,Food,43.1,2,2,South,True,620
2974,2025-05-04 21:00:00,Food,58.15,6,3,West,False,630
2975,2025-05-04 22:00:00,Electronics,50.05,5,2,East,False,972
2976,2025-05-04 23:00:00,Food,68.45,1,3,West,True,880
2977,2025-05-05 00:00:00,Books,64.74,1,4,West,False,257
2978,2025-05-05 01:00:00,Electronics,29.0,4,3,North,False,531
2979,2025-05-05 02:00:00,Electronics,58.81,4,1,West,False,630
2980,2025-05-05 03:00:00,Electronics,46.92,6,1,East,True,350
2981,2025-05-05 04:00:00,Electronics,51.24,6,1,South,True,648
2982,2025-05-05 05:00:00,Books,39.08,6,1,West,True,276
2983,2025-05-05 06:00:00,Electronics,76.22,1,5,West,False,254
2984,2025-05-05 07:00:00,Food,65.6,9,3,South,True,263
2985,2025-05-05 08:00:00,Books,38.9,7,1,West,True,678
2986,2025-05-05 09:00:00,Clothing,29.98,7,2,East,True,676
2987,2025-05-05 10:00:00,Clothing,44.21,7,2,West,True,28
2988,2025-05-05 11:00:00,Food,56.52,2,5,North,True,466
2989,2025-05-05 12:00:00,Food,53.6,2,3,West,True,34
2990,2025-05-05 13:00:00,Books,68.8,6,3,North,False,748
2991,2025-05-05 14:00:00,Clothing,61.85,7,3,South,True,293
2992,2025-05-05 15:00:00,Clothing,64.54,3,5,South,False,601
2993,2025-05-05 16:00:00,Clothing,54.9,4,3,West,True,202
2994,2025-05-05 17:00:00,Clothing,29.16,3,3,West,False,739
2995,2025-05-05 18:00:00,Clothing,47.06,7,1,South,False,930
2996,2025-05-05 19:00:00,Electronics,65.9,7,3,North,False,67
2997,2025-05-05 20:00:00,Food,49.23,4,1,South,True,130
2998,2025-05-05 21:00:00,Electronics,57.55,7,1,South,True,876
2999,2025-05-05 22:00:00,Clothing,45.22,5,3,North,False,110
3000,2025-05-05 23:00:00,Books,34.55,1,2,South,False,523
3001,2025-05-06 00:00:00,Books,48.15,4,4,West,True,287
3002,2025-05-06 01:00:00,Clothing,54.64,7,2,West,True,686
3003,2025-05-06 02:00:00,Clothing,40.16,2,3,South,True,830
3004,2025-05-06 03:00:00,Books,46.46,2,3,West,False,665
3005,2025-05-06 04:00:00,Electronics,35.91,1,2,East,False,42
3006,2025-05-06 05:00:00,Electronics,66.79,2,3,South,False,874
3007,2025-05-06 06:00:00,Clothing,45.58,8,1,East,False,716
3008,2025-05-06 07:00:00,Electronics,71.79,8,5,South,False,683
3009,2025-05-06 08:00:00,Books,72.93,8,3,South,True,293
3010,2025-05-06 09:00:00,Electronics,48.78,1,3,East,False,284
3011,2025-05-06 10:00:00,Clothing,34.87,1,2,South,False,822
3012,2025-05-06 11:00:00,Books,18.71,4,1,West,True,563
3013,2025-05-06 12:00:00,Electronics,27.92,6,2,East,True,626
3014,2025-05-06 13:00:00,Food,29.39,8,2,South,True,18
3015,2025-05-06 14:00:00,Books,70.68,2,3,West,False,506
3016,2025-05-06 15:00:00,Books,51.74,3,1,East,True,546
3017,2025-05-06 16:00:00,Food,55.84,6,3,East,False,47
3018,2025-05-06 17:00:00,Food,16.69,4,3,West,True,744
3019,2025-05-06 18:00:00,Books,32.03,2,3,South,False,218
3020,2025-05-06 19:00:00,Food,63.31,7,3,South,False,621
3021,2025-05-06 20:00:00,Clothing,54.3,4,5,East,True,765
3022,2025-05-06 21:00:00,Clothing,47.79,8,4,North,False,187
3023,2025-05-06 22:00:00,Clothing,58.47,8,1,South,True,30
3024,2025-05-06 23:00:00,Books,74.54,7,5,South,False,258
3025,2025-05-07 00:00:00,Food,46.68,9,4,West,False,674
3026,2025-05-07 01:00:00,Food,51.04,4,4,North,False,343
3027,2025-05-07 02:00:00,Electronics,52.89,7,4,North,True,307
3028,2025-05-07 03:00:00,Electronics,85.88,1,5,East,False,70
3029,2025-05-07 04:00:00,Food,18.51,4,1,West,True,306
3030,2025-05-07 05:00:00,Food,60.25,2,2,West,False,567
3031,2025-05-07 06:00:00,Food,48.28,9,4,South,False,98
3032,2025-05-07 07:00:00,Books,58.5,5,2,East,True,20
